Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776285968,200,POST,POST /v1/tweets,27.300000,0.000000,100,150,180,210,330,520,1400,1600,1700,1700,1700,392,0,98,175.45229495408162,70.42770800000042,1680.78225,214.40816326530611
1776285968,200,POST,POST /v1/tweets/:id/like,27.400000,0.000000,100,130,160,200,450,650,1400,1700,2500,2500,2500,424,0,98,191.96984504245268,72.75337500000134,2467.890917000002,0.0
1776285968,200,,Aggregated,237.300000,0.000000,400,480,530,560,660,760,980,1400,1900,2500,2500,3426,0,300.0,333.6828884299469,70.42770800000042,2467.890917000002,8560.57910099241
1776285969,200,GET,GET /v1/timeline/home,132.600000,0.000000,490,550,590,630,720,780,900,1100,1700,2000,2000,2007,0,390.0,394.5116436726457,75.44191699999914,1950.8969999999977,11166.04633781764
1776285969,200,GET,GET /v1/timeline/user/:id,53.600000,0.000000,460,520,560,590,690,820,1200,1500,1900,1900,1900,817,0,390.0,399.3622775899634,74.75200000000015,1939.777750000001,11275.263157894737
1776285969,200,POST,POST /v1/tweets,28.400000,0.000000,100,130,170,200,320,520,1400,1600,1700,1700,1700,427,0,97,168.6464021264637,70.42770800000042,1680.78225,214.40515222482435
1776285969,200,POST,POST /v1/tweets/:id/like,31.800000,0.000000,99,120,150,180,450,630,1400,1700,2500,2500,2500,464,0,98,183.81317449137921,72.75337500000134,2467.890917000002,0.0
1776285969,200,,Aggregated,246.400000,0.000000,430,510,550,580,680,770,1000,1400,1900,2500,2500,3715,0,310.0,343.3015279445482,70.42770800000042,2467.890917000002,8536.661103633916
1776285970,200,GET,GET /v1/timeline/home,133.800000,0.000000,490,550,590,620,710,770,880,1000,1700,2000,2000,2172,0,400.0,400.5974716344383,75.44191699999914,1950.8969999999977,11155.427716390424
1776285970,200,GET,GET /v1/timeline/user/:id,55.500000,0.000000,470,520,560,580,680,810,1200,1700,2100,2100,2100,876,0,400.0,404.4279971986303,74.75200000000015,2064.130249999998,11274.630136986301
1776285970,200,POST,POST /v1/tweets,29.000000,0.000000,97,110,140,180,310,440,1400,1500,1700,1700,1700,464,0,97,163.35536673491384,70.42770800000042,1680.78225,214.39870689655172
1776285970,200,POST,POST /v1/tweets/:id/like,35.600000,0.000000,98,110,130,150,390,560,1400,1600,2500,2500,2500,521,0,98,175.72147753742794,72.75337500000134,2467.890917000002,0.0
1776285970,200,,Aggregated,253.900000,0.000000,430,500,550,570,670,760,930,1400,2000,2500,2500,4033,0,320.0,345.0841591614173,70.42770800000042,2467.890917000002,8481.439623109349
1776285971,200,GET,GET /v1/timeline/home,132.800000,0.000000,490,540,580,600,680,760,860,900,1200,2000,2000,2325,0,410.0,403.94890147741955,75.44191699999914,1950.8969999999977,11144.89247311828
1776285971,200,GET,GET /v1/timeline/user/:id,56.500000,0.000000,460,510,550,570,660,770,1200,1700,2100,2100,2100,940,0,400.0,404.9226306340427,74.75200000000015,2064.130249999998,11273.781914893618
1776285971,200,POST,POST /v1/tweets,28.900000,0.000000,94,100,120,130,200,330,1300,1400,1700,1700,1700,503,0,96,157.8347441948311,70.42770800000042,1680.78225,214.39562624254472
1776285971,200,POST,POST /v1/tweets/:id/like,37.500000,0.000000,97,110,120,130,220,450,670,1500,2500,2500,2500,580,0,98,167.73736387586192,72.75337500000134,2467.890917000002,0.0
1776285971,200,,Aggregated,255.700000,0.000000,420,490,540,560,650,750,870,1200,2000,2500,2500,4348,0,330.0,344.17824657520566,70.42770800000042,2467.890917000002,8421.589466421343
1776285972,200,GET,GET /v1/timeline/home,134.700000,0.000000,490,540,580,600,680,760,860,900,1200,1200,1200,2454,0,420.0,408.65820854523264,75.44191699999914,1950.8969999999977,11136.118174409128
1776285972,200,GET,GET /v1/timeline/user/:id,57.200000,0.000000,460,500,540,570,660,770,1200,1700,2100,2100,2100,999,0,400.0,406.3384653063065,74.75200000000015,2064.130249999998,11273.076076076077
1776285972,200,POST,POST /v1/tweets,30.100000,0.000000,92,99,100,110,120,150,180,190,210,210,210,533,0,96,154.15695488742972,70.42770800000042,1680.78225,214.3939962476548
1776285972,200,POST,POST /v1/tweets/:id/like,39.800000,0.000000,96,100,110,120,140,170,220,240,280,280,280,645,0,98,160.61853741550377,71.73729200000167,2467.890917000002,0.0
1776285972,200,,Aggregated,261.800000,0.000000,410,480,530,560,640,720,840,890,1900,2100,2100,4631,0,330.0,344.3195819907132,70.42770800000042,2467.890917000002,8357.613690347656
1776285973,200,GET,GET /v1/timeline/home,138.600000,0.000000,490,550,580,610,690,760,870,900,1200,1200,1200,2606,0,420.0,414.3462039278587,75.44191699999914,1950.8969999999977,11125.334996162701
1776285973,200,GET,GET /v1/timeline/user/:id,58.900000,0.000000,460,510,550,570,660,760,1200,1700,2100,2100,2100,1066,0,410.0,410.45842660318976,74.75200000000015,2064.130249999998,11272.479362101314
1776285973,200,POST,POST /v1/tweets,31.100000,0.000000,92,98,100,110,120,150,180,190,210,210,210,552,0,95,151.971235576087,70.42770800000042,1680.78225,214.3985507246377
1776285973,200,POST,POST /v1/tweets/:id/like,43.500000,0.000000,94,100,110,110,130,160,220,230,280,280,280,702,0,97,155.0980736723645,70.1122500000011,2467.890917000002,0.0
1776285973,200,,Aggregated,272.100000,0.000000,420,490,530,560,640,730,850,900,1900,2100,2100,4926,0,340.0,347.15831505298274,70.1122500000011,2467.890917000002,8349.052781161186
1776285974,200,GET,GET /v1/timeline/home,141.300000,0.000000,500,560,590,620,690,770,870,910,1200,1200,1200,2748,0,430.0,419.74170433769973,75.44191699999914,1950.8969999999977,11117.154657933042
1776285974,200,GET,GET /v1/timeline/user/:id,59.300000,0.000000,470,520,560,580,670,790,1200,1700,2100,2100,2100,1127,0,410.0,414.2878736761316,74.75200000000015,2064.130249999998,11271.934338952973
1776285974,200,POST,POST /v1/tweets,33.000000,0.000000,91,97,100,110,120,150,180,190,210,210,210,584,0,94,148.5918729982877,70.42770800000042,1680.78225,214.40582191780823
1776285974,200,POST,POST /v1/tweets/:id/like,47.900000,0.000000,94,100,110,110,130,160,220,230,280,280,280,758,0,97,150.83225359102886,70.1122500000011,2467.890917000002,0.0
1776285974,200,,Aggregated,281.500000,0.000000,420,500,540,570,650,740,850,900,1900,2100,2100,5217,0,350.0,349.13957048226774,70.1122500000011,2467.890917000002,8314.859881157754
1776285975,200,GET,GET /v1/timeline/home,144.200000,0.000000,500,560,600,620,690,770,870,920,1200,1200,1200,2895,0,440.0,424.969227684628,75.44191699999914,1950.8969999999977,11108.047668393783
1776285975,200,GET,GET /v1/timeline/user/:id,58.700000,0.000000,470,520,560,580,660,770,900,1500,2100,2100,2100,1190,0,410.0,417.2891676924372,74.75200000000015,2064.130249999998,11271.214285714286
1776285975,200,POST,POST /v1/tweets,32.100000,0.000000,90,96,100,100,120,140,160,190,210,210,210,611,0,93,146.1070504582651,70.42770800000042,1680.78225,214.4026186579378
1776285975,200,POST,POST /v1/tweets/:id/like,50.000000,0.000000,94,100,110,110,120,140,220,230,280,280,280,822,0,97,146.64214767639893,70.1122500000011,2467.890917000002,0.0
1776285975,200,,Aggregated,285.000000,0.000000,420,500,550,570,650,740,850,900,1900,2100,2100,5518,0,350.0,350.9734100980409,70.1122500000011,2467.890917000002,8282.265857194636
1776285976,200,GET,GET /v1/timeline/home,143.100000,0.000000,500,560,600,620,690,760,870,900,1200,1200,1200,3055,0,440.0,428.1581496510636,75.44191699999914,1950.8969999999977,11097.320130932896
1776285976,200,GET,GET /v1/timeline/user/:id,58.800000,0.000000,470,530,560,580,660,770,1200,1700,2100,2100,2100,1242,0,420.0,420.0201409766508,74.75200000000015,2064.130249999998,11270.694041867955
1776285976,200,POST,POST /v1/tweets,30.900000,0.000000,90,96,100,100,120,130,170,180,190,190,190,640,0,94,144.87545702499992,70.42770800000042,1680.78225,214.3953125
1776285976,200,POST,POST /v1/tweets/:id/like,52.500000,0.000000,94,100,110,110,130,140,160,180,230,230,230,882,0,97,144.8044311394557,70.1122500000011,2467.890917000002,0.0
1776285976,200,,Aggregated,285.300000,0.000000,420,500,540,570,650,730,850,900,1900,2100,2100,5819,0,360.0,352.3158554799778,70.1122500000011,2467.890917000002,8255.323595119437
1776285977,200,GET,GET /v1/timeline/home,142.900000,0.000000,500,560,580,600,670,720,780,860,950,1200,1200,3208,0,440.0,431.75415152774235,75.44191699999914,1950.8969999999977,11088.85006234414
1776285977,200,GET,GET /v1/timeline/user/:id,60.100000,0.000000,470,520,550,570,620,680,790,1500,2100,2100,2100,1303,0,420.0,423.28132320107477,74.75200000000015,2064.130249999998,11269.972371450498
1776285977,200,POST,POST /v1/tweets,31.100000,0.000000,91,97,100,110,120,130,170,180,190,190,190,666,0,94,143.13685941891882,70.42770800000042,1680.78225,214.3918918918919
1776285977,200,POST,POST /v1/tweets/:id/like,52.200000,0.000000,95,100,110,110,130,140,160,180,230,230,230,947,0,97,141.92029520380146,70.1122500000011,2467.890917000002,0.0
1776285977,200,,Aggregated,286.300000,0.000000,420,490,540,560,630,680,760,790,1700,2100,2100,6124,0,360.0,353.7443746183854,70.1122500000011,2467.890917000002,8230.011430437622
1776285978,200,GET,GET /v1/timeline/home,141.300000,0.000000,490,540,570,590,660,700,780,850,950,1200,1200,3343,0,450.0,433.4571826389464,75.44191699999914,1950.8969999999977,11081.173197726594
1776285978,200,GET,GET /v1/timeline/user/:id,61.300000,0.000000,460,510,540,550,600,670,740,790,2100,2100,2100,1371,0,420.0,424.45933258059824,74.75200000000015,2064.130249999998,11269.641867250182
1776285978,200,POST,POST /v1/tweets,31.400000,0.000000,91,98,100,110,120,130,170,180,190,190,190,694,0,94,141.28374771757916,70.42770800000042,1680.78225,214.39769452449568
1776285978,200,POST,POST /v1/tweets/:id/like,53.700000,0.000000,95,110,110,120,130,140,160,180,230,230,230,1011,0,97,139.38283479030656,70.1122500000011,2467.890917000002,0.0
1776285978,200,,Aggregated,287.700000,0.000000,420,480,530,550,610,670,750,790,1500,2100,2100,6419,0,370.0,353.62954874886924,70.1122500000011,2467.890917000002,8201.251441034428
1776285979,200,GET,GET /v1/timeline/home,145.100000,0.000000,480,530,560,580,630,680,760,790,950,950,950,3477,0,450.0,435.90047867615715,75.44191699999914,1950.8969999999977,11073.22289329882
1776285979,200,GET,GET /v1/timeline/user/:id,60.700000,0.000000,460,510,530,550,600,670,710,770,2100,2100,2100,1439,0,420.0,426.65817819874945,74.75200000000015,2064.130249999998,11268.927727588603
1776285979,200,POST,POST /v1/tweets,30.500000,0.000000,92,100,100,110,120,130,170,180,190,190,190,733,0,94,139.19797964938599,70.42770800000042,1680.78225,214.39836289222373
1776285979,200,POST,POST /v1/tweets/:id/like,54.400000,0.000000,95,100,110,120,130,140,160,180,230,230,230,1059,0,97,137.7073341737488,70.1122500000011,2467.890917000002,0.0
1776285979,200,,Aggregated,290.700000,0.000000,420,480,520,540,600,660,710,780,950,2100,2100,6708,0,370.0,354.42028454949156,70.1122500000011,2467.890917000002,8180.491502683363
1776285980,200,GET,GET /v1/timeline/home,145.600000,0.000000,490,550,570,590,650,690,770,800,950,950,950,3634,0,450.0,440.56698764474396,75.44191699999914,1950.8969999999977,11064.681342872867
1776285980,200,GET,GET /v1/timeline/user/:id,59.700000,0.000000,450,510,530,550,600,660,710,770,870,870,870,1501,0,420.0,425.8656432731515,74.75200000000015,2064.130249999998,11268.434377081945
1776285980,200,POST,POST /v1/tweets,30.000000,0.000000,91,99,100,110,120,130,150,180,180,180,180,754,0,94,137.90489224270544,70.42770800000042,1680.78225,214.39920424403184
1776285980,200,POST,POST /v1/tweets/:id/like,56.100000,0.000000,95,100,110,120,130,140,160,170,200,200,200,1125,0,97,135.5324518284444,70.1122500000011,2467.890917000002,0.0
1776285980,200,,Aggregated,291.400000,0.000000,420,490,530,550,600,670,720,780,940,950,950,7014,0,370.0,355.95937563615485,70.1122500000011,2467.890917000002,8167.184060450528
1776285981,200,GET,GET /v1/timeline/home,146.600000,0.000000,500,560,580,600,660,700,780,800,950,950,950,3775,0,460.0,443.5886807666222,75.44191699999914,1950.8969999999977,11057.22940397351
